Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	BS_BIOSAMPLE_TITLE	BS_BIOSAMPLE_ORGANISM	BS_isolation_source	BS_collection_date	BS_geo_loc_name	BS_lat_lon	BS_sample_ID	ARG_TOTAL_HITS	ARG_UNIQUE_NORMALIZED_LABELS	ARG_STATUS	BS_ID	BS_BIOSAMPLE_COMMENT	BS_host	BS_ENA_first_public	BS_ENA-CHECKLIST	BS_INSDC_center_name	BS_INSDC_status	BS_Submitter_Id	BS_sample_name	BS_scientific_name	BS_GUNC_clade_separation_score	BS_GUNC_contamination_score	BS_GUNC_reference_representation_score	BS_GUNC_version	BS_MAG_coverage_software	BS_SPIRE_genome_cluster	BS_SPIRE_genome_id	BS_assembly_quality	BS_assembly_software	BS_binning_parameters	BS_binning_software	BS_env_broad_scale	BS_completeness_score	BS_completeness_software	BS_contamination_score	BS_contig_N50	BS_derived_from_assembly	BS_env_medium	BS_geographic_location_(latitude)	BS_geographic_location_(longitude)	BS_linked_to_SPIRE_sample	BS_linked_to_SPIRE_study	BS_linked_to_analysis_project	BS_local_environmental_context	BS_metagenomic_source	BS_number_of_contigs	BS_project_name	BS_sample_derived_from	BS_taxonomic_classification	BS_taxonomic_classification_software	BS_taxonomic_identity_marker
SRR2938335	2016-03-11 16:31:32	2015-12-13 13:24:51	4850783	1377619411	4850783	283	623		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/938/SRR2938335/SRR2938335.sralite.1	SRX1441008	WGS_paired_SW193	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP066479	PRJNA300541	2	300541	SRS1170622	SAMN04262578	simple	527639	wastewater metagenome	SW193							no					WASHINGTON UNIVERSITY IN ST. LOUIS	SRA312534		public	15BF29C33EE7BBD165F4D2838608DCC1	2DEF6BD93471FAB3BE97DAD02284B419	Metagenome-Assembled Genome spire_mag_01090839 in SPIRE v01 classified as Acinetobacter towneri	Acinetobacter sp.	missing: third party data	missing: third party data	missing: third party data			58	56	Detected				2025-10-14	ERC000047	EMBL Heidelberg	public	spire_mag_01090839	spire_mag_01090839	Acinetobacter sp.	0.0	0.0	0.93	GUNC v1.0.6	bwa mem	https://spire.embl.de/spire/v1/cluster/specI_v4_00392	https://spire.embl.de/spire/v1/genome/spire_mag_01090839	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	megahit 1.2.9	tetramer and coverage	metaBAT2 v2.12.1	missing: third party data	53.57	CheckM2 v0.1.3	6.43	3801	ERZ27289581	missing: third party data	missing: third party data	missing: third party data	https://spire.embl.de/spire/v1/sample/75856	https://spire.embl.de/spire/v1/study/501	ERP175227	missing: third party data	metagenomes	437	SPIRE v1: a Searchable Planetary-scale mIcrobiome REsource	SAMN04262578	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter towneri	GTDBtk v2.3.2_r214	multi-marker approach
SRR2938336	2016-03-11 16:31:32	2015-12-13 13:25:58	2491493	707581725	2491493	283	322		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/938/SRR2938336/SRR2938336.sralite.1	SRX1441009	WGS_paired_SW194	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP066479	PRJNA300541	2	300541	SRS1170621	SAMN04262564	simple	527639	wastewater metagenome	SW194							no					WASHINGTON UNIVERSITY IN ST. LOUIS	SRA312534		public	6F697CFC243C43D7EFC2B1D5BC2B45F3	D540C9DCB5C4E4F0CBC5ED8AD74749B9	Metagenome-Assembled Genome spire_mag_01092763 in SPIRE v01 classified as Mxb001	uncultured bacterium	missing: third party data	missing: third party data	missing: third party data			2	2	Detected				2025-10-14	ERC000047	EMBL Heidelberg	public	spire_mag_01092763	spire_mag_01092763	uncultured bacterium	0.09	0.06	0.47	GUNC v1.0.6	bwa mem	https://spire.embl.de/spire/v1/cluster/spire_v1_095_000325171	https://spire.embl.de/spire/v1/genome/spire_mag_01092763	Many fragments with little to no review of assembly other than reporting of standard assembly statistics	megahit 1.2.9	tetramer and coverage	metaBAT2 v2.12.1	missing: third party data	60.81	CheckM2 v0.1.3	6.64	6267	ERZ27289565	missing: third party data	missing: third party data	missing: third party data	https://spire.embl.de/spire/v1/sample/75763	https://spire.embl.de/spire/v1/study/501	ERP175227	missing: third party data	metagenomes	422	SPIRE v1: a Searchable Planetary-scale mIcrobiome REsource	SAMN04262564	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__Mxb001;s__	GTDBtk v2.3.2_r214	multi-marker approach
SRR33902036	2025-06-09 22:36:49	2025-06-09 22:27:37	15162084	4578949368	15162084	302	1562		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR033/33902/SRR33902036/SRR33902036.lite.1	SRX29109669	C1	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP590895	PRJNA1274045		1274045	SRS25315933	SAMN48974007	simple	527639	wastewater metagenome	Effluent wastewater							no					EWHA WOMANS UNIVERSITY	SRA2145824		public	1646DC6824173C66E372BED82AABCEEC	050E43C32ED309840EF5813340CB3517	Metagenome or environmental sample from wastewater metagenome	wastewater metagenome	Effluent wastewater from sewage plant	2023-06	South Korea: Chungcheongnam-do, Geumsan	36.10 N 127.54 E		13	13	Detected			Environmental sample																																						
SRR33902050	2025-06-09 22:36:52	2025-06-09 22:28:10	23755266	7174090332	23755266	302	2404		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR033/33902/SRR33902050/SRR33902050.lite.1	SRX29109655	T3	WGS	RANDOM	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP590895	PRJNA1274045		1274045	SRS25315919	SAMN48974001	simple	527639	wastewater metagenome	Influent wastewater							no					EWHA WOMANS UNIVERSITY	SRA2145824		public	938AA00699855678DEDF4565F74446A4	7DCF1A1038A8D1C2247E60CF35C9D1DC	Metagenome or environmental sample from wastewater metagenome	wastewater metagenome	Influent wastewater from sewage plant	2023-06	South Korea: Chungcheongnam-do, Geumsan	36.10 N 127.48 E		18	18	Detected			Environmental sample																																						
SRR35815510	2026-01-18 10:43:01	2025-10-17 14:58:11	46372474	13911742200	46372474	300	4652		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35815/SRR35815510/SRR35815510.lite.1	SRX30864819	e_PRE-VB	WGS	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP635091	PRJNA1346432		1346432	SRS26870130	SAMN52834529	simple	256318	metagenome	e-PRE-VB							no					CNR	SRA2253261		public	074377E820127AA6154DF2191EEF0A78	73CD3E9585B8CA1102780835C2DDD637	Metagenome or environmental sample from metagenome	metagenome	wastewater	2024-01-17	Italy: Verbania	45.9403 N 8.5611 E		0	0	No hit at threshold	e_PRE-VB																																								
SRR35815511	2026-01-18 10:43:01	2025-10-17 14:58:41	48140840	14442252000	48140840	300	4804		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35815/SRR35815511/SRR35815511.lite.1	SRX30864818	e_PRE-NO	WGS	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP635091	PRJNA1346432		1346432	SRS26870129	SAMN52834528	simple	256318	metagenome	e-PRE-NO							no					CNR	SRA2253261		public	AD8B0FE5316B8D72269EA6B28304CE4F	28F7FB2B4A78FA9BA6F221CCFBF6B350	Metagenome or environmental sample from metagenome	metagenome	wastewater	2024-01-11	Italy: Novara	45.5700 N 8.4604 E		8	8	Detected	e_PRE-NO																																								
SRR35815512	2026-01-18 10:43:01	2025-10-17 15:00:26	58374457	17512337100	58374457	300	5876		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35815/SRR35815512/SRR35815512.lite.1	SRX30864817	e_PRE-MZ	WGS	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP635091	PRJNA1346432		1346432	SRS26870128	SAMN52834527	simple	256318	metagenome	e-PRE-MZ							no					CNR	SRA2253261		public	8952F32327C2A26FE4F73D1D824570B2	CBE615A2077F4E7E91E4E073A8BDD1E1	Metagenome or environmental sample from metagenome	metagenome	wastewater	2024-01-24	Italy: Mergozzo	45.9675 N 8.4342 E		0	0	No hit at threshold	e_PRE-MZ																																								
SRR35815513	2026-01-18 10:43:01	2025-10-17 14:57:22	35387407	10616222100	35387407	300	3487		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35815/SRR35815513/SRR35815513.lite.1	SRX30864816	e_PRE-GV	WGS	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP635091	PRJNA1346432		1346432	SRS26870127	SAMN52834526	simple	256318	metagenome	e-PRE-GV							no					CNR	SRA2253261		public	1F0F9241AF0D3C9BBFEAE417CDAFEB3B	6FCD38DF58B70E0277C8981F52FC240A	Metagenome or environmental sample from metagenome	metagenome	wastewater	2023-11-29	Italy: Gravellona Toce	45.9383 N 8.4326 E		4	4	Detected	e_PRE-GV																																								
SRR35815514	2026-01-18 10:43:02	2025-10-17 14:58:46	47272158	14181647400	47272158	300	4705		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35815/SRR35815514/SRR35815514.lite.1	SRX30864814	e_POST-VB	WGS	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP635091	PRJNA1346432		1346432	SRS26870125	SAMN52834524	simple	256318	metagenome	e-POST-VB							no					CNR	SRA2253261		public	03092C5C4C7E31E332611B6D0668576C	3E0DBD3D5B515AF51C9CB924E22E3DD2	Metagenome or environmental sample from metagenome	metagenome	wastewater	2024-01-17	Italy: Verbania	45.9403 N 8.5611 E		78	72	Detected	e_POST-VB																																								
SRR35815515	2026-01-18 10:43:02	2025-10-17 15:01:11	74899559	22469867700	74899559	300	7772		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35815/SRR35815515/SRR35815515.lite.1	SRX30864813	e_POST-NO	WGS	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP635091	PRJNA1346432		1346432	SRS26870124	SAMN52834523	simple	256318	metagenome	e-POST-NO							no					CNR	SRA2253261		public	9AD56199068A1BAA06AFE9A40C3F699D	9EA1C4CFDD7274BCC10C1477A967714B	Metagenome or environmental sample from metagenome	metagenome	wastewater	2024-01-11	Italy: Novara	45.5700 N 8.4604 E		0	0	No hit at threshold	e_POST-NO																																								
SRR35815516	2026-01-18 10:43:02	2025-10-17 14:55:56	28503238	8550971400	28503238	300	2817		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35815/SRR35815516/SRR35815516.lite.1	SRX30864812	e_POST-MZ	WGS	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP635091	PRJNA1346432		1346432	SRS26870123	SAMN52834522	simple	256318	metagenome	e-POST-MZ							no					CNR	SRA2253261		public	F38ADB76D91FE72ABC0D72F066F22FE2	D9DFDD723DB8D59FFF4203BF731C09CC	Metagenome or environmental sample from metagenome	metagenome	wastewater	2024-01-24	Italy: Mergozzo	45.9675 N 8.4342 E		35	34	Detected	e_POST-MZ																																								
SRR35815517	2026-01-18 10:43:02	2025-10-17 15:02:24	73712239	22113671700	73712239	300	7401		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35815/SRR35815517/SRR35815517.lite.1	SRX30864815	e_PRE-CB	WGS	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP635091	PRJNA1346432		1346432	SRS26870126	SAMN52834525	simple	256318	metagenome	e-PRE-CB							no					CNR	SRA2253261		public	1D89021A3DC30D5238E484F3B4F6BA8C	6BF72331295BDDCCCE4A434C0ABF7785	Metagenome or environmental sample from metagenome	metagenome	wastewater	2023-12-13	Italy: Cannobio	46.0708 N 8.6930 E		1	1	Detected	e_PRE-CB																																								
SRR35815518	2026-01-18 10:43:02	2025-10-17 15:00:56	70914549	21274364700	70914549	300	7261		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35815/SRR35815518/SRR35815518.lite.1	SRX30864811	i_PRE-VB	WGS	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP635091	PRJNA1346432		1346432	SRS26870122	SAMN52834539	simple	256318	metagenome	i-PRE-VB							no					CNR	SRA2253261		public	43C1718F4DEB62BE7940E9CA15028598	5339C77C5ABF24C1436565141D045C43	Metagenome or environmental sample from metagenome	metagenome	wastewater	2024-01-17	Italy: Verbania	45.9403 N 8.5611 E		8	8	Detected	i_PRE-VB																																								
SRR35815519	2026-01-18 10:43:02	2025-10-17 14:58:35	47042382	14112714600	47042382	300	4858		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35815/SRR35815519/SRR35815519.lite.1	SRX30864810	i_PRE-NO	WGS	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP635091	PRJNA1346432		1346432	SRS26870121	SAMN52834538	simple	256318	metagenome	i-PRE-NO							no					CNR	SRA2253261		public	84F332898FD50EF46BFC069B6AECCD24	93E57C1D7135570D85532145C81EBCAD	Metagenome or environmental sample from metagenome	metagenome	wastewater	2024-01-11	Italy: Novara	45.5700 N 8.4604 E		85	79	Detected	i_PRE-NO																																								
SRR35815520	2026-01-18 10:43:02	2025-10-17 15:04:09	59295755	17788726500	59295755	300	6136		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35815/SRR35815520/SRR35815520.lite.1	SRX30864809	i_PRE-MZ	WGS	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP635091	PRJNA1346432		1346432	SRS26870120	SAMN52834537	simple	256318	metagenome	i-PRE-MZ							no					CNR	SRA2253261		public	9788D657B20DA0ED79FBCA54B861AD31	9B3568F53530DB15DC079793187C155B	Metagenome or environmental sample from metagenome	metagenome	wastewater	2024-01-24	Italy: Mergozzo	45.9675 N 8.4342 E		61	60	Detected	i_PRE-MZ																																								
SRR35815521	2026-01-18 10:43:02	2025-10-17 15:03:22	55472142	16641642600	55472142	300	5708		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35815/SRR35815521/SRR35815521.lite.1	SRX30864808	i_PRE-GV	WGS	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP635091	PRJNA1346432		1346432	SRS26870119	SAMN52834536	simple	256318	metagenome	i-PRE-GV							no					CNR	SRA2253261		public	5D86E978AC18B808699C7C746474824C	CE3194F18D755E8595785747C6DD9C7A	Metagenome or environmental sample from metagenome	metagenome	wastewater	2023-11-29	Italy: Gravellona Toce	45.9383 N 8.4326 E		103	94	Detected	i_PRE-GV																																								
SRR35815522	2026-01-18 10:43:02	2025-10-17 15:04:45	60795742	18238722600	60795742	300	6229		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35815/SRR35815522/SRR35815522.lite.1	SRX30864806	i_POST-VB	WGS	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP635091	PRJNA1346432		1346432	SRS26870117	SAMN52834534	simple	256318	metagenome	i-POST-VB							no					CNR	SRA2253261		public	06F7D274BB68CA7EDD3B530BB890E1B7	31A066A2F15421BF91EF21D4310FD8A1	Metagenome or environmental sample from metagenome	metagenome	wastewater	2024-01-17	Italy: Verbania	45.9403 N 8.5611 E		139	127	Detected	i_POST-VB																																								
SRR35815523	2026-01-18 10:43:02	2025-10-17 15:13:41	97769870	29330961000	97769870	300	9909		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35815/SRR35815523/SRR35815523.lite.1	SRX30864805	i_POST-NO	WGS	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP635091	PRJNA1346432		1346432	SRS26870116	SAMN52834533	simple	256318	metagenome	i-POST-NO							no					CNR	SRA2253261		public	E80C459FAB6066A497B1207C5567A6E6	F2A35D6F282A5804F6AD98CAB7A23F50	Metagenome or environmental sample from metagenome	metagenome	wastewater	2024-01-11	Italy: Novara	45.5700 N 8.4604 E		28	28	Detected	i_POST-NO																																								
SRR35815524	2026-01-18 10:43:02	2025-10-17 15:00:36	48150181	14445054300	48150181	300	5010		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35815/SRR35815524/SRR35815524.lite.1	SRX30864804	i_POST-MZ	WGS	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP635091	PRJNA1346432		1346432	SRS26870115	SAMN52834532	simple	256318	metagenome	i-POST-MZ							no					CNR	SRA2253261		public	F7FD5380AA27C7E7A98A85325C2490B8	A2DB0527F55CB7126D79D3BFB25234A9	Metagenome or environmental sample from metagenome	metagenome	wastewater	2024-01-24	Italy: Mergozzo	45.9675 N 8.4342 E		86	78	Detected	i_POST-MZ																																								
SRR35815525	2026-01-18 10:43:02	2025-10-17 15:05:55	65309506	19592851800	65309506	300	6649		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35815/SRR35815525/SRR35815525.lite.1	SRX30864807	i_PRE-CB	WGS	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP635091	PRJNA1346432		1346432	SRS26870118	SAMN52834535	simple	256318	metagenome	i-PRE-CB							no					CNR	SRA2253261		public	63880BA694C829D1B7B5526EB3CF84A9	465F4119E4960C144FDD70FF78FC17B9	Metagenome or environmental sample from metagenome	metagenome	wastewater	2023-12-13	Italy: Cannobio	46.0708 N 8.6930 E		12	12	Detected	i_PRE-CB																																								
SRR35815526	2026-01-18 10:43:02	2025-10-17 15:01:15	68079724	20423917200	68079724	300	6830		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35815/SRR35815526/SRR35815526.lite.1	SRX30864803	i_POST-GV	WGS	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP635091	PRJNA1346432		1346432	SRS26870114	SAMN52834531	simple	256318	metagenome	i-POST-GV							no					CNR	SRA2253261		public	318B48E0E71115CC35C5EE00A60C88EA	E8A21C420B162423902B2344C83CDEAC	Metagenome or environmental sample from metagenome	metagenome	wastewater	2023-11-29	Italy: Gravellona Toce	45.9383 N 8.4326 E		19	19	Detected	i_POST-GV																																								
SRR35815527	2026-01-18 10:43:02	2025-10-17 15:01:57	63594227	19078268100	63594227	300	6607		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35815/SRR35815527/SRR35815527.lite.1	SRX30864802	i_POST-CB	WGS	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP635091	PRJNA1346432		1346432	SRS26870113	SAMN52834530	simple	256318	metagenome	i-POST-CB							no					CNR	SRA2253261		public	C355561A40129B0EA1738FD5E672800D	E7B989EA52E37BDBEB8690D021DD41E7	Metagenome or environmental sample from metagenome	metagenome	wastewater	2023-12-13	Italy: Cannobio	46.0708 N 8.6930 E		102	94	Detected	i_POST-CB																																								
SRR35815528	2026-01-18 10:43:02	2025-10-17 15:01:21	52771566	15831469800	52771566	300	5363		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35815/SRR35815528/SRR35815528.lite.1	SRX30864801	e_POST-GV	WGS	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP635091	PRJNA1346432		1346432	SRS26870112	SAMN52834521	simple	256318	metagenome	e-POST-GV							no					CNR	SRA2253261		public	B6F8A28C32E95003F5900560EA29E68C	BA5085EF4DC9C6522F1BF6AE81423BDD	Metagenome or environmental sample from metagenome	metagenome	wastewater	2023-11-29	Italy: Gravellona Toce	45.9383 N 8.4326 E		0	0	No hit at threshold	e_POST-GV																																								
SRR35815529	2026-01-18 10:43:02	2025-10-17 15:03:29	51278763	15383628900	51278763	300	5245		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR035/35815/SRR35815529/SRR35815529.lite.1	SRX30864800	e_POST-CB	WGS	RANDOM PCR	METAGENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP635091	PRJNA1346432		1346432	SRS26870111	SAMN52834520	simple	256318	metagenome	e-POST-CB							no					CNR	SRA2253261		public	F967C77D7D7B04FDF22EC2AE44EE94E3	A1D63C31404437CAB747F85E9061F97D	Metagenome or environmental sample from metagenome	metagenome	wastewater	2023-12-13	Italy: Cannobio	46.0708 N 8.6930 E		2	2	Detected	e_POST-CB																																								
